id,title,url,comment_count,vote_count,published_at
40847053,ทำยังไงให้พ่อแม่เลิกถามเรื่องเงินเดือนเพราะท่านชอบเจ้ากี้เจ้าการเงินของเรา,https://pantip.com/topic/40847053,15298,3,2021-07-17 14:45:42+06:42
35246312,[SR] อยากรวยทำไมต้องไปจีน! รีวิวกวางโจว-เซินเจิ้น แบบจัดเต็ม เริ่มทำธุรกิจง่ายๆ ได้ด้วยตัวเอง,https://pantip.com/topic/35246312,15352,22,2016-06-07 22:43:51+06:42
40827204,คนวัยสามสิบต้นๆ เงินเดือนแสน สองแสน ไม่มีภาระ แต่ไม่มีเงินเก็บเลยนี่ปรกติมั้ยคับ,https://pantip.com/topic/40827204,15409,2,2021-07-08 00:26:35+06:42
40833639,เคยตื่นขึ้นมาแล้วไม่อยากไปทำงานมั้ยครับ,https://pantip.com/topic/40833639,15482,0,2021-07-11 07:11:09+06:42
39655385,เศรษฐกิจแบบนี้ อาชีพรับราชการรอด ส่วนเอกชนเน่ากันหมดแล้ว,https://pantip.com/topic/39655385,15574,3,2020-02-21 07:31:40+06:42
31972137,หญิงไทย ไม่แพ้ชาติใดในโลก !!!,https://pantip.com/topic/31972137,15645,315,2014-04-27 16:25:22+06:42
38629448,เตือนใจ น้องๆวัยเริ่มทำงาน แชร์ประสบการณ์ความเป็นหนี้ในวัย 30++,https://pantip.com/topic/38629448,15740,149,2019-03-07 16:29:04+06:42
34519070,ใครเงินเดือนสูงแล้วยังขึ้นมอไซค์ รถเมล์ รถไฟฟ้า ไปทำงานอยู่บ้างคะ,https://pantip.com/topic/34519070,15951,2,2015-12-04 11:32:23+06:42
36528128,พอมีตังค์ แต่ไม่กล้าซื้อรถ มีใครเป็นงี้ไหม?,https://pantip.com/topic/36528128,16058,13,2017-06-03 21:07:41+06:42
35206093,ฉันไม่ได้บ้า แค่กล้าออกมาทำตามความฝัน กับเกษตรพอเพียง 180 ตารางวา,https://pantip.com/topic/35206093,16253,153,2016-05-27 18:48:32+06:42
38127319,ทำงานครบ8ชั่วโมงเด้งกลับบ้าน เจ้านายบอกว่าไม่ทุ่มเทให้บริษัท !!!,https://pantip.com/topic/38127319,16341,95,2018-10-05 09:20:21+06:42
40834806,“เศรษฐกิจวิกฤตแบบนี้” ยังซื้อของฟุ่มเฟือยกันอยู่ไหมครับ..,https://pantip.com/topic/40834806,16521,2,2021-07-11 19:46:29+06:42
36506001,อายุ30กว่า ยังไม่มีเงินเก็บ ใช้ชีวิตแบบเดือนชนเดือน มีใครเป็นแบบนี้บ้างไหมคะ,https://pantip.com/topic/36506001,16640,2,2017-05-28 15:24:04+06:42
40832038,ผู้หญิงสวยๆมีข้อได้เปรียบในชีวิตเยอะจัง แล้วยิ่งในยุคโซเชียล ยิ่งมากขึ้นไปอีก ในขณะที่คนหน้าตาไม่สวยต้อง.. คิดว่าจริงไหม,https://pantip.com/topic/40832038,16714,0,2021-07-10 11:53:48+06:42
40829676,ถ้าตอนนี้มีเงิน 10 ล้าน ท่านจะออกจากงานประจำปัจจุบันมั้ย,https://pantip.com/topic/40829676,16860,0,2021-07-09 09:17:46+06:42
32782231,ทำไมคนชอบเรียนกันจัง นิติศาสตร์ ทั้งที่หางานยาก ตกงานเยอะ,https://pantip.com/topic/32782231,16921,8,2014-10-29 17:19:41+06:42
40817009,"ผมควรรู้สึกอย่างไร ที่ต้องเข้าออฟฟิศเพื่อไปทำงานให้คนที่ ""WFH""",https://pantip.com/topic/40817009,17035,26,2021-07-03 00:53:18+06:42
36691970,ที่ออฟฟิตเลิกงานเลท(เกินเวลา) จนเป็นวัฒนธรรมองค์กร,https://pantip.com/topic/36691970,17333,98,2017-07-22 21:22:07+06:42
40818766,(40+) มีใครเคยไม่อยากตรวจสุขภาพ(ประจำปี?) เพราะกลัวจะรู้ว่าตัวเองเป็นโรคอะไร อมโรคอะไรไว้บ้าง ไหมคะ,https://pantip.com/topic/40818766,17392,0,2021-07-03 22:37:17+06:42
39643916,เพิ่งย้ายงานใหม่ได้1เดือน..รู้สึกเหมือนตัดสินใจผิดพลาด ควรวางแผนสำรองอย่างไรต่อไปดี ?,https://pantip.com/topic/39643916,17455,0,2020-02-16 20:13:17+06:42
39265043,อายุ 35 แล้ว ยังไม่มีบ้าน ไม่มีรถยนต์ ไม่มีแฟน และก็ไม่มีเงินเก็บ ทำไงดี,https://pantip.com/topic/39265043,17539,0,2019-09-26 23:18:35+06:42
40808446,เหนื่อยกับการใช้หนี้บัตร เหมือนทำงานฟรี ชีวิตไม่มีความสุขเลย,https://pantip.com/topic/40808446,17662,0,2021-06-29 09:56:08+06:42
40568536,(ครั้งแรกในชีวิต) กำลังจะซื้อคอนโดกลางปีนี้ ............ รบกวนขอคำแนะนำหน่อยครับ สำหรับมนุษย์เงินเดือน,https://pantip.com/topic/40568536,17714,1,2021-03-08 22:45:55+06:42
40801502,ถ้าย้อนเวลากลับไปได้ จะแก้ไขเรื่องอะไร? และจะบอกอะไรกับตัวเองครับ?,https://pantip.com/topic/40801502,17787,1,2021-06-25 22:37:15+06:42
40162600,แชร์วิธีเก็บเงิน ครึ่งล้านนนนนนน ภายใน 2 ปี ของผู้ชายธรรมดาคนนึง,https://pantip.com/topic/40162600,17846,29,2020-08-29 19:41:03+06:42
38529369,มาเปลี่ยนสายงานอาชีพเอาตอน 40 ใครเป็นแบบผมบ้าง,https://pantip.com/topic/38529369,17898,5,2019-02-06 09:48:47+06:42
37509175,รีวิวประสบการณ์การทำงาน 1 ปีแรกหลังเรียนจบ,https://pantip.com/topic/37509175,17950,16,2018-03-28 16:37:16+06:42
40797308,ตลกดีนะครับ ผมอายุ30+ ยังขัดแย้งกับพ่อแม่เรื่องอยากให้รับราชการ,https://pantip.com/topic/40797308,18032,3,2021-06-24 00:28:45+06:42
32387321,เจ้านานสั่งห้ามฟังเพลงขณะทำงาน ถือว่าละเมิดมั้ยคะ,https://pantip.com/topic/32387321,18160,2,2014-07-29 13:24:38+06:42
40795959,มันแปลกไหมคะที่เราแค่อยากลาออกมานอนพักเฉยๆ,https://pantip.com/topic/40795959,18241,5,2021-06-23 13:47:14+06:42
40782859,ยิ้มๆ เชิงขำๆ กับตัวเองที่มีเงินเก็บส่วนตัว 1 ล้านแรกเมื่ออายุย่าง 63 ปีเพราะหา passive incom จากบ้านเช่า,https://pantip.com/topic/40782859,18297,84,2021-06-17 13:05:04+06:42
40796553,ตอนนี้อายุ 24 ควรซื้อผ่อนบ้าน ทิ้งไว้ดีไหม รอไปอยู่เกษียณ,https://pantip.com/topic/40796553,18375,0,2021-06-23 18:29:45+06:42
40786886,ช่วยส่งหลานเรียนจนจบ มีงานทำ พูดเตือนแค่ครั้งเดียว โกรธไม่ยอมพูดด้วยเป็นปีแล้ว 😢,https://pantip.com/topic/40786886,18544,23,2021-06-19 09:29:57+06:42
40791805,ผู้ชายต้องการความมั่นคงของผู้หญิงมั้ยคะ,https://pantip.com/topic/40791805,18638,3,2021-06-21 16:10:19+06:42
40780274,มีอาชีพอะไรที่ไม่ต้องทำงานกับคน หรือเจอคนน้อยที่สุดบ้าง,https://pantip.com/topic/40780274,18743,5,2021-06-16 09:35:45+06:42
38311535,ครั้งหนึ่งในชีวิต... ฉันเคยเป็นวิศวกรอยู่ไซยะบุรี - สปป.ลาว,https://pantip.com/topic/38311535,18803,20,2018-11-28 10:57:19+06:42
40782718,คนอายุเยอะๆในที่ทำงานมีปัญหากับเทคโนโลยีมากจนคิดว่าเค้าควรลาออก,https://pantip.com/topic/40782718,18931,4,2021-06-17 11:53:33+06:42
40570254,เราตัดสินใจผิดมั้ย ที่จะลาออกจากงานประจำเงินเดือนรายรับ4หมื่น เพื่อเรียนรู้การเป็น barista แค่ได้ชงกาแฟอร่อยๆก็พอใจแล้ว,https://pantip.com/topic/40570254,19051,1,2021-03-09 19:30:17+06:42
35128525,มีใครอดทนทำงานที่ได้รับเงินเดือนน้อยมาก เพื่อหวังโอกาสก้าวหน้าเหมือนกับเรามั้ย?,https://pantip.com/topic/35128525,19171,0,2016-05-07 18:32:16+06:42
36660077,ทำงานบริษัทญี่ปุ่น ประสพการณ์ที่ไม่มีวันลืม,https://pantip.com/topic/36660077,19314,114,2017-07-13 11:45:41+06:42
40394231,ทำไมผม มีความสุขมาก เพราะไม่มีลูก,https://pantip.com/topic/40394231,19537,48,2020-12-19 00:07:52+06:42
40778434,คนที่ทำราชการบอกว่า เงินเดือนของพนักงานเอกชนหากอยู่ในตำแหน่งสูงๆ จะโดนบีบออกจริงหรอคะ,https://pantip.com/topic/40778434,19659,1,2021-06-15 13:04:47+06:42
40774238,พี่ที่ทำงานต้องการลางาน 2-3 เดือน (leave without pay) จะพูดยังไงดีว่าอาจจะต้องเลิกจ้าง,https://pantip.com/topic/40774238,19735,6,2021-06-13 14:50:39+06:42
40500814,อยากถามคนโสดมนุษย์เงินเดือนและธุรกิจส่วนตัวที่ อายุ40+ ตอนนี้คุณมีเงินเก็บเท่าไหร่ และพอใจกับสถาณะตัวเองไหม?,https://pantip.com/topic/40500814,19828,5,2021-02-05 21:14:43+06:42
40771977,คนที่บอกว่ามนุษย์เงินเดือนดีกว่าเจ้าของกิจการเยอะ ไม่เสี่ยง มีบริษัทคุ้มหัว มีสังคมนี่องุ่นเปรี้ยวรึปล่าว,https://pantip.com/topic/40771977,19918,5,2021-06-12 12:49:53+06:42
38554272,มีใครเป็นบ้างครับ พออายุมากขึ้นแล้วรู้สึกว่าร่างกายไม่อึดในการทำงานเหมือนเดิม,https://pantip.com/topic/38554272,19985,12,2019-02-14 07:12:06+06:42
40779843,เราอายุ 23 ต้องเลี้ยงพี่สาวที่เรียนจบมาหลายปีที่อายุเกิน 25 ใกล้จะ 30 แต่หางานทำไม่ได้ 🥺😢,https://pantip.com/topic/40779843,20046,2,2021-06-16 00:43:49+06:42
40618798,อะไรทำให้มนุษย์เงินเดือนอย่างพวกคุณตัดสินใจที่จะไม่ซื้อบ้านที่พักหรือคอนโดอยู่อาศัยกันครับ..,https://pantip.com/topic/40618798,20111,1,2021-04-02 14:03:11+06:42
30487048,ทำไมคนอยากเป็นข้าราชการกันครับ ทั้งที่เงินน้อยกว่าทำธุรกิจเอง,https://pantip.com/topic/30487048,20186,0,2013-05-14 21:42:55+06:42
40776088,อยากถามคนที่ทำงาน 6 วันต่อสัปดาห์ว่ารู้สึกยังไงกันบ้าง แล้วบริหารจัดการเวลาชีวิตกันอย่างไร,https://pantip.com/topic/40776088,20263,0,2021-06-14 12:13:19+06:42
40708294,อายุ 23 พึ่งได้ออกจากบ้านมาลองใช้ชีวิตเองครั้งแรกครับ รู้สึกเครียดครับ,https://pantip.com/topic/40708294,20382,5,2021-05-14 16:08:46+06:42
37014775,ถ้าทุกคน..ย้อนเวลากลับไปได้ จะเลือกเรียนอะไร แล้วทำอาชีพอะไรครับ ?,https://pantip.com/topic/37014775,20486,4,2017-10-24 00:06:53+06:42
40774076,ขอถามคนต่างจังหวัดที่เข้ามาใช้ชีวิตในกรุงเทพฯว่าเบื่ิอกรุงเทพมั้ยครับ แล้วมีเเผนจะกลับไปบ้านเกิดระยะยาวมั้ย,https://pantip.com/topic/40774076,20569,2,2021-06-13 13:10:11+06:42
40767111,"""ดีได้แต่อย่าเด่น"" มันทำกันยังไงเหรอคะ",https://pantip.com/topic/40767111,20630,0,2021-06-10 08:57:43+06:42
40758585,ทำงานมาเกือบ4ปีแล้วเงินเดือนมาแค่นี้ถือว่าน้อยไหมคะ,https://pantip.com/topic/40758585,20713,1,2021-06-06 13:05:48+06:42
40745929,จะทำยังไงกับเพื่อนร่วมงานชอบลาหยุดทับกับวันหยุดประจำสัปดาห์ของผม,https://pantip.com/topic/40745929,20774,0,2021-05-31 16:42:22+06:42
39037707,เครียดมาก เงินติดลบทุกเดือน รายรับไม่พอรายจ่าย,https://pantip.com/topic/39037707,21003,3,2019-07-08 22:26:34+06:42
39482103,มีใครอายุเกิน 30 และรู้สึกว่าตัวเองเลือกเส้นทางชีวิตผิดพลาดบ้าง,https://pantip.com/topic/39482103,21118,5,2019-12-12 19:25:02+06:42
40347469,สัญญาณอะไรบ้างที่ทำให้คุณตัดสินใจลาออกจากงาน,https://pantip.com/topic/40347469,21188,0,2020-11-26 13:20:30+06:42
39931754,มนุษย์เงินเดือน คิดว่าคุ้มกันไหมครับที่จะนำเอาเงินส่วนใหญ่ของเเงินเดือนรา มาลงทุนทุ่มทุนสร้างให้กับลูกในเรื่องการศึกษา,https://pantip.com/topic/39931754,21277,0,2020-05-26 22:49:06+06:42
33894745,5 อาชีพฟรีแลนซ์ ปั้นเงินแสน! โดยไม่ต้องลาออกจากงานประจำ,https://pantip.com/topic/33894745,21415,214,2015-07-09 07:23:28+06:42
40742944,เงินเดือนน้อย เเฟนบอกว่าไร้อนาคต เขาจากผมไปเเล้ว?,https://pantip.com/topic/40742944,21491,4,2021-05-30 09:04:24+06:42
39034953,ถามจริงๆ คนเล่นหุ้นทุกวันนี้ สามารถดำรงชีพด้วยการเล่นหุ้นอย่างเดียวเหรอ,https://pantip.com/topic/39034953,21571,0,2019-07-08 00:57:15+06:42
32480613,มีเงิน 10 บาท ซื้ออะไรได้บ้าง? ... มาดูกันครับ กับร้านทุกอย่าง 10 บาท!!!!,https://pantip.com/topic/32480613,21663,169,2014-08-21 13:47:59+06:42
38369500,ตั้งแต่เปลี่ยนนิสัยเป็นคนขี้โวยวายนี่รู้สึกว่าชีวิตดีขึ้นเยอะเลย ใครเคยลองเหมือนกันบ้างครับ,https://pantip.com/topic/38369500,21805,50,2018-12-16 14:52:43+06:42
40743462,น้องที่ทำงานมาบอกว่าจะลาออกจากงานเพราะงานไม่สนุกและไม่ท้าทาย,https://pantip.com/topic/40743462,21894,0,2021-05-30 14:25:45+06:42
32792239,"14 ปีที่แล้ว จากเด็กขับรถส่งของ เงินเดือน 3,600 บาท สู่ธุรกิจขายอะไหล่รถยนต์มือสองออนไลน์ รายได้เฉลี่ย 6 หลักต่อเดือน",https://pantip.com/topic/32792239,21947,56,2014-10-31 19:26:20+06:42
36538764,เล่าประสบการณ์การเรียน MBA ที่ Oxford,https://pantip.com/topic/36538764,22001,60,2017-06-06 21:41:53+06:42
40731685,เพื่อนๆ เผื่อเงินสดฉุกเฉินไว้เท่าไหร่ครับ ??,https://pantip.com/topic/40731685,22079,4,2021-05-25 06:04:19+06:42
36057197,Programmer จากเงินเดือน 18k สู่ 55k ใน 6 ปี,https://pantip.com/topic/36057197,22145,30,2017-01-28 21:59:04+06:42
39596019,อยากได้คำแนะนำหรือมุมมองจากพี่ๆอายุ30-40 ว่าอะไรคือสิ่งที่ต้องระวัง สิ่งที่ต้องรีบทำ รีบเก็บเกี่ยวในช่วง22-30 ?,https://pantip.com/topic/39596019,22283,7,2020-01-27 23:22:21+06:42
40738302,เราอยากเลิกกับแฟนมาก แต่เค้าไม่ได้ทำผิดอะไรร้ายแรงเลย เราไม่รู้จะพูดกับเค้ายังไงดี,https://pantip.com/topic/40738302,22398,2,2021-05-27 23:29:22+06:42
40419499,ทำไมคนต่างจังหวัดบางคนที่เข้ามาทำงานในกรุงเทพถึงยอมทิ้งเงินเดือนหลักหลายหมื่นเพื่อกลับบ้านก่อนเกษียณครับ,https://pantip.com/topic/40419499,22457,0,2020-12-31 14:07:38+06:42
39996050,เงินเดือน 40k ออก BMW รุ่นไหนได้บ้าง,https://pantip.com/topic/39996050,22633,0,2020-06-19 12:23:31+06:42
40729932,Work From Home (WFH) ที่ไม่ใช่บ้านตัวเองนี่ผิดมากขนาดไหน,https://pantip.com/topic/40729932,22767,1,2021-05-24 12:21:37+06:42
40732073,การที่เราไม่ได้เดือดร้อนเรื่องเงิน ทำให้ที่ทำงานมีสิทธิ์ไม่ปรับเงินเดือนขึ้นให้หรอคะ,https://pantip.com/topic/40732073,22852,4,2021-05-25 11:07:10+06:42
40730224,คนเรียนเก่งบางคน ทำไมไม่ประสบความสำเร็จ,https://pantip.com/topic/40730224,22923,1,2021-05-24 14:45:47+06:42
40730320,วัยทำงาน หนุ่มสาวทำงานออฟฟิศ หาแฟนได้ที่ไหนกันคะ?,https://pantip.com/topic/40730320,23004,0,2021-05-24 15:29:40+06:42
36286979,*** ถ้าผู้ชายรวยเมื่อไร จะสามารถจีบผู้หญิงสวยตามที่ต้องการได้จริงๆใช่ไหมคับ ***,https://pantip.com/topic/36286979,23126,0,2017-03-31 20:47:34+06:42
40720319,อยากฝากถึงหัวหน้าที่คิดว่าลูกน้องทำงานเกินเวลาเป็นคนขยัน,https://pantip.com/topic/40720319,23231,46,2021-05-19 23:08:29+06:42
39946713,จริงๆแล้ว เรามีลูกไว้ทำไมเหรอครับ?,https://pantip.com/topic/39946713,23361,0,2020-06-01 10:30:41+06:42
40717631,ความอยากได้อยากมี เอาปมในวัยเด็กมาเป็นข้ออ้าง สร้างหนี้บัตรเครดิตจนท้วมหัว หาทางแก้ไม่ได้ พอจะมีคำแนะนำบ้างไหมคะ,https://pantip.com/topic/40717631,23438,4,2021-05-18 20:30:18+06:42
40721195,มีใครไม่กล้าบอกเงินเดือนจริงๆให้เพื่อนรู้ไหมเพราะกล้วโดนยืม,https://pantip.com/topic/40721195,23564,1,2021-05-20 12:08:25+06:42
40715638,คนตกงาน ช่วงนี้ชีวิตเป็นยังไงครับ,https://pantip.com/topic/40715638,23683,1,2021-05-17 23:09:12+06:42
40667937,WFH แต่บริษัทละเมิดความเป็นส่วนตัว บังคับต้องเช็คอินแอพทุก 90 นาทีเลยค่ะ 😰😰,https://pantip.com/topic/40667937,24102,5,2021-04-26 16:59:39+06:42
40458337,มีเงินเก็บแล้วเครียด (อยากได้คำแนะนำ),https://pantip.com/topic/40458337,24202,1,2021-01-18 18:08:53+06:42
31964720,ขอถาม ค่ะ ผู้ชายคิดยังไง กับผู้หญิงที่ยอมนอนกับคุณ (คบกันเป็นแฟนแล้วนะคะ)แล้วสาวๆคิดยังไงกับเรื่องนี้บ้างคะ,https://pantip.com/topic/31964720,24258,0,2014-04-25 21:13:05+06:42
38519325,งานออนไลน์ ได้เงินจริงไหม..??,https://pantip.com/topic/38519325,24271,0,2019-02-03 00:38:35+06:42
31420619,เรียนทันตแพทย์ไม่จบ ทำอะไรต่อไปดีคะ,https://pantip.com/topic/31420619,24438,91,2013-12-22 23:00:28+06:42
40705295,ถามมนุษย์เงินเดือนทุกท่าน ทำอะไรเวลาไม่มีงานครับ,https://pantip.com/topic/40705295,24509,1,2021-05-13 11:00:14+06:42
40702489,โดนที่ทำงานบังคับให้ฉีดวัคซีน,https://pantip.com/topic/40702489,24627,4,2021-05-12 07:27:55+06:42
40300088,สมมติเงินเดือน 30kแต่มีอิมแพคต่อสังคม มีชื่อเราในหนังสือเรียน กับเงินเดือน 70k ทำงานขายของเฉยๆ คุณจะเลือกชีวิตแบบไหน,https://pantip.com/topic/40300088,24710,2,2020-11-04 11:52:45+06:42
36074635,อยากถามคนที่ไม่สมัครกองทุนสำรองเลี้ยงชีพค่ะว่า เพราะอะไร (อย่าตอบว่าเรื่องของกรูนะคะ 555),https://pantip.com/topic/36074635,24834,21,2017-02-03 08:52:56+06:42
40023812,"รู้สึกยังไงกับผู้หญิงที่ถูกเรียกว่า ""เจ๊""",https://pantip.com/topic/40023812,24949,1,2020-06-30 06:45:24+06:42
33744233,แต่ละสาขาอาชีพ ... ทำงานเหน็ดเหนื่อยแค่ไหน? และ หาโอกาสพักผ่อน ชาร์จพลังชีวิต กันอย่างไรบ้าง?,https://pantip.com/topic/33744233,25013,1,2015-06-04 12:27:08+06:42
30685541,อายุ 33 เงินเดือน 35000 น้อยไปมั้ย ?,https://pantip.com/topic/30685541,25109,0,2013-07-05 11:09:36+06:42
40676916,อะไรคือเหตุผลของคนที่มีอิสรภาพทางการเงินแล้ว แต่ยังคงทำงานต่อไม่หยุดครับ,https://pantip.com/topic/40676916,25193,17,2021-04-30 16:07:05+06:42
40689152,การ Work From Home ช่วยให้คุณมีเงินเดือนเหลือเก็บมากขึ้นไหมครับ,https://pantip.com/topic/40689152,25304,0,2021-05-06 09:46:49+06:42
40679429,ท้อบ้างไหมครับ หาเงินมาแล้วไม่ได้ใช้เลย,https://pantip.com/topic/40679429,25392,0,2021-05-01 20:06:32+06:42
39132550,อยากรู้ทำไมคนไทยถึงจนลง ตอนนี้ส่วนใหญ่คนไทยอย่างเราๆ มีรายได้จากงานด้านไหนกันมากที่สุดครับ เรียงลำดับหน่อยครับ,https://pantip.com/topic/39132550,25456,1,2019-08-11 08:10:01+06:42
37942338,ออมให้เงินโต ตอนที่ 2.2 กองทุนรวมภาคจบ คัดเลือกกองทุน และ ลดความเสี่ยงจากการลงทุน,https://pantip.com/topic/37942338,25520,99,2018-08-09 15:40:29+06:42
40679706,"โดนไล่ออกเพร่ะพูดคำว่า ""อ่าาค่ะ""",https://pantip.com/topic/40679706,25619,0,2021-05-01 22:07:30+06:42
33485340,ระหว่างซื้อทองเก็บเดือนละ 1 บาท กับออมเงินฝากเดือนละสองหมื่น อันไหนเข้าท่ากว่ากันคะ (ไม่นับหุ้นนะคะ ไม่ถนัด),https://pantip.com/topic/33485340,25695,0,2015-04-08 17:26:15+06:42
36021935,ถ้าต้องทำงานกับหัวหน้าที่โง่กว่าคุณ คุณจะ...???,https://pantip.com/topic/36021935,25835,2,2017-01-18 05:24:41+06:42
40383253,มนุษย์เงินเดือน หาแฟนจากไหนได้บ้างคะ,https://pantip.com/topic/40383253,25940,6,2020-12-13 22:00:22+06:42
39584752,"สัมภาษณ์งานคำถามคือ ""ทำไมถึงลาออกจากที่เก่า""",https://pantip.com/topic/39584752,25991,4,2020-01-23 10:57:53+06:42
40671021,WFH กำลังจะทำให้เราเป็นบ้า !,https://pantip.com/topic/40671021,26106,19,2021-04-28 00:07:25+06:42
40673303,ฐานเงินเดือน 30K + ฟรีแลนซ์ 10K โดนแฟนด่าว่าเป็นพนักงานเงินเดือนกระจอก,https://pantip.com/topic/40673303,26205,5,2021-04-28 23:32:13+06:42
33856539,เบื่อที่ทำงาน ไม่ใช่เพราะงาน แต่เพราะคน! ใครเจอเหมือนกันบ้างมาแชร์กัน,https://pantip.com/topic/33856539,26409,181,2015-06-30 13:13:09+06:42
38195418,ผมเคยค้านหัวชนฝามาตลอด เวลามีคนพูดว่าเด็ก ม.ดัง ทำงานดีกว่า เด็ก ม.ไม่ดัง จนกระทั่ง...,https://pantip.com/topic/38195418,26531,44,2018-10-23 21:18:48+06:42
40395470,กำลังจะเป็นคนว่างงาน มีเงินเก็บ1.4ล้าน อยู่แบบประหยัดได้กี่เดือนคะ,https://pantip.com/topic/40395470,26629,6,2020-12-19 18:07:58+06:42
40669643,Work From Home อย่างไรไม่ให้น้ำหนักขึ้นครับ,https://pantip.com/topic/40669643,26678,0,2021-04-27 13:08:30+06:42
30806433,มนุษย์เงินเดือน อายุ 30-35 ปี คุณทำงานได้รับเงินเดือนเท่าไรกันบ้าง และตำแหน่งหน้าที่การงานที่รับผิดชอบ,https://pantip.com/topic/30806433,26782,1,2013-08-05 22:04:20+06:42
40656672,สาเหตุอะไร ที่ทำให้เพื่อนๆตัดสินใจลาออกจากที่ทำงานบ้างคะ มาแชร์กันได้ค่ะ,https://pantip.com/topic/40656672,26856,2,2021-04-21 16:05:13+06:42
31293040,4 เคล็ดลับที่ครอบครัวสอนผมเรื่อง “เงิน”,https://pantip.com/topic/31293040,26953,638,2013-11-26 08:50:57+06:42
36353259,ครบ 1 ปี 3 เดือน ฉันไม่ได้บ้า แค่กล้าออกมาทำตามความฝัน กับชีวิตเกษตรพอเพียง,https://pantip.com/topic/36353259,27040,96,2017-04-18 17:15:35+06:42
37168667,เมื่อฉันจบใหม่แต่ได้เงินเดือน 49k,https://pantip.com/topic/37168667,27188,96,2017-12-09 01:15:48+06:42
40630848,ทำไมคนอื่นชอบหวังดีด้วยการอยากให้คนอื่นแต่งงานคะ,https://pantip.com/topic/40630848,27257,8,2021-04-08 16:46:55+06:42
40643685,คิดยังไงกับผู้บริหารหรือหัวหน้าที่ใช้พนักงานเดินไปซื้ออาหารให้ตัวเองกินคะ,https://pantip.com/topic/40643685,27356,2,2021-04-15 14:23:47+06:42
37181113,เล่าประสบการณ์ เซลบัตรเครดิต ละเอียดยิบ,https://pantip.com/topic/37181113,27419,20,2017-12-12 23:06:35+06:42
40650173,สอบถามค่ะ มนุษย์เงินเดือน ใช้จ่ายต่อวันวันเท่าไหร่กันบ้างค่ะ,https://pantip.com/topic/40650173,27517,0,2021-04-18 18:09:29+06:42
31596870,ช่วยดูหน่อยคะ กำไรจากขายก๋วยเตี๋ยว,https://pantip.com/topic/31596870,27568,2,2014-02-01 14:50:50+06:42
40644485,การไม่เปลี่ยนงานเลยเป็นเรื่องแย่ไหมคะ ?,https://pantip.com/topic/40644485,27643,0,2021-04-15 21:21:41+06:42
39740616,งานข้าราชการ สบายจริงหรอ? (ณ.ตอนนี้ คนตกงานหลายร้อยล้านคนทั่วโลก แต่ข้าราชการหยุดยาว รับ เงินเดือนเต็ม),https://pantip.com/topic/39740616,27830,2,2020-03-24 11:27:30+06:42
40569314,งงว่าทำไมถึงได้มีมนุษย์เงินเดือนจำนวนมากถึงมองว่าการเก็บเงินล้านก่อน 30 เป็นเรื่องที่ยากครับ ผมว่ามันเป็นเรื่องปกติมากๆ,https://pantip.com/topic/40569314,28084,8,2021-03-09 11:38:57+06:42
40359335,ถามมนุษย์เงินเดือนที่เงินเดือน40000อัพหน่อยครับ ทำตำแหน่งอะไรความรับผิดชอบอะไรบ้าง,https://pantip.com/topic/40359335,28227,0,2020-12-01 22:05:01+06:42
38189440,จากใจ คนขับลาล่ามูฟ ไลน์แมน และแกร๊บ (บ่น+เล่าประสบการณ์),https://pantip.com/topic/38189440,28282,75,2018-10-22 10:36:13+06:42
40638631,แฟนของผมนิสัยประมาณนี้(ฟุ่มเฟือย)ควรไปต่อไหมครับ,https://pantip.com/topic/40638631,28383,0,2021-04-12 17:18:27+06:42
40117818,ตกงานตอนอายุ 40+,https://pantip.com/topic/40117818,28457,95,2020-08-09 13:37:38+06:42
35547243,ขาดวิตามินบีก็มีโอกาสตายได้ .. แชร์ประสบการณ์จริงของผู้ชายที่วิ่งไล่ตามฝัน,https://pantip.com/topic/35547243,28529,120,2016-08-31 18:35:14+06:42
40620818,มีใครไปถึงออฟฟิศไม่เกิน 7 โมงเช้าได้ และมีเคล็ดลับยังไงให้ไปถึงเช้าๆได้บ้าง นอนกี่โมงคะ,https://pantip.com/topic/40620818,28610,0,2021-04-03 14:31:33+06:42
39879328,บริษัทเสนอตำแหน่งที่ต่ำลงมากๆให้แลกกับการมีงานทำต่อไป - ไปต่อหรือลาออก,https://pantip.com/topic/39879328,28742,2,2020-05-08 20:39:32+06:42
40630145,ปี 2021 ตัวอำเภอเมืองต่างจังหวัดที่มีความเจริญ เพรียบพร้อมและรถไม่ติดมาก มีจังหวัดไหนบ้างคะ,https://pantip.com/topic/40630145,28835,0,2021-04-08 10:12:53+06:42
40626666,ทำไมบริษัทถึงชอบมายุ่งวุ่นวายเกี่ยวกับ Facebook ส่วนตัวของพนักงานครับ,https://pantip.com/topic/40626666,28914,1,2021-04-06 15:43:09+06:42
40611890,เคยตกงานไม่มีแม้แต่ตังออกไปทำงานไหมคะ,https://pantip.com/topic/40611890,29002,5,2021-03-30 04:38:30+06:42
33442047,สงสัยจะไปไม่รอด ... คนนิสัยเงียบ ๆ ไม่ชอบเข้าสังคม แต่ ต้องมาทำงานที่ต้องเข้าสังคม,https://pantip.com/topic/33442047,29107,55,2015-03-30 10:43:39+06:42
